TimeCreated,Id,MachineName,UserName,IpAddress,Message
11/05/2026 12:40:58,4634,DESKTOP-OHGI1JN,svc_antivirus,,Logoff
11/05/2026 13:01:00,4624,DESKTOP-OHGI1JN,bmanga,10.0.4.192,Logon success
11/05/2026 13:01:12,4624,DESKTOP-OHGI1JN,bmanga,10.0.4.192,Logon success
11/05/2026 13:01:24,4624,DESKTOP-OHGI1JN,bmanga,10.0.4.192,Logon success
11/05/2026 13:01:36,4624,DESKTOP-OHGI1JN,bmanga,10.0.4.192,Logon success
11/05/2026 13:01:03,4672,DESKTOP-OHGI1JN,bmanga,,Standard privilege
11/05/2026 13:01:15,4672,DESKTOP-OHGI1JN,bmanga,,Standard privilege
11/05/2026 13:01:27,4672,DESKTOP-OHGI1JN,bmanga,,Standard privilege
11/05/2026 13:01:39,4672,DESKTOP-OHGI1JN,bmanga,,Standard privilege
11/05/2026 13:01:58,4634,DESKTOP-OHGI1JN,bmanga,,Logoff
11/05/2026 14:02:00,4624,DESKTOP-OHGI1JN,ntede,10.0.3.99,Logon success
11/05/2026 14:02:12,4624,DESKTOP-OHGI1JN,ntede,10.0.3.99,Logon success
11/05/2026 14:02:24,4624,DESKTOP-OHGI1JN,ntede,10.0.3.99,Logon success
11/05/2026 14:02:36,4624,DESKTOP-OHGI1JN,ntede,10.0.3.99,Logon success
11/05/2026 14:02:03,4672,DESKTOP-OHGI1JN,ntede,,Standard privilege
11/05/2026 14:02:15,4672,DESKTOP-OHGI1JN,ntede,,Standard privilege
11/05/2026 14:02:27,4672,DESKTOP-OHGI1JN,ntede,,Standard privilege
11/05/2026 14:02:39,4672,DESKTOP-OHGI1JN,ntede,,Standard privilege
11/05/2026 09:35:00,4624,DESKTOP-OHGI1JN,admin,10.0.2.230,Logon success
11/05/2026 09:35:12,4624,DESKTOP-OHGI1JN,admin,10.0.2.230,Logon success
11/05/2026 09:35:24,4624,DESKTOP-OHGI1JN,admin,10.0.2.230,Logon success
11/05/2026 09:35:36,4624,DESKTOP-OHGI1JN,admin,10.0.2.230,Logon success
11/05/2026 09:35:48,4624,DESKTOP-OHGI1JN,admin,10.0.2.230,Logon success
11/05/2026 09:36:00,4624,DESKTOP-OHGI1JN,admin,10.0.2.230,Logon success
11/05/2026 09:35:03,4672,DESKTOP-OHGI1JN,admin,,Standard privilege
11/05/2026 09:35:15,4672,DESKTOP-OHGI1JN,admin,,Standard privilege
11/05/2026 09:35:27,4672,DESKTOP-OHGI1JN,admin,,Standard privilege
11/05/2026 09:35:39,4672,DESKTOP-OHGI1JN,admin,,Standard privilege
11/05/2026 09:35:51,4672,DESKTOP-OHGI1JN,admin,,Standard privilege
11/05/2026 09:36:03,4672,DESKTOP-OHGI1JN,admin,,Standard privilege
11/05/2026 17:12:00,4624,DESKTOP-OHGI1JN,bmanga,10.0.3.170,Logon success
11/05/2026 17:12:12,4624,DESKTOP-OHGI1JN,bmanga,10.0.3.170,Logon success
11/05/2026 17:12:24,4624,DESKTOP-OHGI1JN,bmanga,10.0.3.170,Logon success
11/05/2026 17:12:36,4624,DESKTOP-OHGI1JN,bmanga,10.0.3.170,Logon success
11/05/2026 17:12:48,4624,DESKTOP-OHGI1JN,bmanga,10.0.3.170,Logon success
11/05/2026 17:13:00,4624,DESKTOP-OHGI1JN,bmanga,10.0.3.170,Logon success
11/05/2026 17:13:12,4624,DESKTOP-OHGI1JN,bmanga,10.0.3.170,Logon success
11/05/2026 17:13:24,4624,DESKTOP-OHGI1JN,bmanga,10.0.3.170,Logon success
11/05/2026 17:12:03,4672,DESKTOP-OHGI1JN,bmanga,,Standard privilege
11/05/2026 17:12:15,4672,DESKTOP-OHGI1JN,bmanga,,Standard privilege
11/05/2026 17:12:27,4672,DESKTOP-OHGI1JN,bmanga,,Standard privilege
11/05/2026 17:12:39,4672,DESKTOP-OHGI1JN,bmanga,,Standard privilege
11/05/2026 17:12:51,4672,DESKTOP-OHGI1JN,bmanga,,Standard privilege
11/05/2026 17:13:03,4672,DESKTOP-OHGI1JN,bmanga,,Standard privilege
11/05/2026 17:13:15,4672,DESKTOP-OHGI1JN,bmanga,,Standard privilege
11/05/2026 17:13:27,4672,DESKTOP-OHGI1JN,bmanga,,Standard privilege
11/05/2026 12:08:00,4624,DESKTOP-YT7RPWH,jfouotsop,10.0.3.170,Logon success
11/05/2026 12:08:12,4624,DESKTOP-YT7RPWH,jfouotsop,10.0.3.170,Logon success
11/05/2026 12:08:24,4624,DESKTOP-YT7RPWH,jfouotsop,10.0.3.170,Logon success
11/05/2026 12:08:36,4624,DESKTOP-YT7RPWH,jfouotsop,10.0.3.170,Logon success
11/05/2026 12:08:48,4624,DESKTOP-YT7RPWH,jfouotsop,10.0.3.170,Logon success
11/05/2026 12:09:00,4624,DESKTOP-YT7RPWH,jfouotsop,10.0.3.170,Logon success
11/05/2026 12:09:12,4624,DESKTOP-YT7RPWH,jfouotsop,10.0.3.170,Logon success
11/05/2026 12:09:24,4624,DESKTOP-YT7RPWH,jfouotsop,10.0.3.170,Logon success
11/05/2026 12:08:03,4672,DESKTOP-YT7RPWH,jfouotsop,,Standard privilege
11/05/2026 12:08:15,4672,DESKTOP-YT7RPWH,jfouotsop,,Standard privilege
11/05/2026 12:08:27,4672,DESKTOP-YT7RPWH,jfouotsop,,Standard privilege
11/05/2026 12:08:39,4672,DESKTOP-YT7RPWH,jfouotsop,,Standard privilege
11/05/2026 12:08:51,4672,DESKTOP-YT7RPWH,jfouotsop,,Standard privilege
11/05/2026 12:09:03,4672,DESKTOP-YT7RPWH,jfouotsop,,Standard privilege
11/05/2026 12:09:15,4672,DESKTOP-YT7RPWH,jfouotsop,,Standard privilege
11/05/2026 12:09:27,4672,DESKTOP-YT7RPWH,jfouotsop,,Standard privilege
11/05/2026 15:24:00,4624,DESKTOP-YT7RPWH,hnlend,10.0.4.88,Logon success
11/05/2026 15:24:12,4624,DESKTOP-YT7RPWH,hnlend,10.0.4.88,Logon success
11/05/2026 15:24:24,4624,DESKTOP-YT7RPWH,hnlend,10.0.4.88,Logon success
11/05/2026 15:24:36,4624,DESKTOP-YT7RPWH,hnlend,10.0.4.88,Logon success
11/05/2026 15:24:48,4624,DESKTOP-YT7RPWH,hnlend,10.0.4.88,Logon success
11/05/2026 15:25:00,4624,DESKTOP-YT7RPWH,hnlend,10.0.4.88,Logon success
11/05/2026 15:25:12,4624,DESKTOP-YT7RPWH,hnlend,10.0.4.88,Logon success
11/05/2026 15:24:03,4672,DESKTOP-YT7RPWH,hnlend,,Standard privilege
11/05/2026 15:24:15,4672,DESKTOP-YT7RPWH,hnlend,,Standard privilege
11/05/2026 15:24:27,4672,DESKTOP-YT7RPWH,hnlend,,Standard privilege
11/05/2026 15:24:39,4672,DESKTOP-YT7RPWH,hnlend,,Standard privilege
11/05/2026 15:24:51,4672,DESKTOP-YT7RPWH,hnlend,,Standard privilege
11/05/2026 15:25:03,4672,DESKTOP-YT7RPWH,hnlend,,Standard privilege
11/05/2026 15:25:15,4672,DESKTOP-YT7RPWH,hnlend,,Standard privilege
11/05/2026 15:25:34,4634,DESKTOP-YT7RPWH,hnlend,,Logoff
11/05/2026 13:16:00,4624,DESKTOP-YT7RPWH,dmbarga,10.0.4.138,Logon success
11/05/2026 13:16:12,4624,DESKTOP-YT7RPWH,dmbarga,10.0.4.138,Logon success
11/05/2026 13:16:24,4624,DESKTOP-YT7RPWH,dmbarga,10.0.4.138,Logon success
11/05/2026 13:16:36,4624,DESKTOP-YT7RPWH,dmbarga,10.0.4.138,Logon success
11/05/2026 13:16:48,4624,DESKTOP-YT7RPWH,dmbarga,10.0.4.138,Logon success
11/05/2026 13:16:03,4672,DESKTOP-YT7RPWH,dmbarga,,Standard privilege
11/05/2026 13:16:15,4672,DESKTOP-YT7RPWH,dmbarga,,Standard privilege
11/05/2026 13:16:27,4672,DESKTOP-YT7RPWH,dmbarga,,Standard privilege
11/05/2026 13:16:39,4672,DESKTOP-YT7RPWH,dmbarga,,Standard privilege
11/05/2026 13:16:51,4672,DESKTOP-YT7RPWH,dmbarga,,Standard privilege
11/05/2026 09:44:00,4624,DESKTOP-YT7RPWH,hnlend,10.0.3.19,Logon success
11/05/2026 09:44:12,4624,DESKTOP-YT7RPWH,hnlend,10.0.3.19,Logon success
11/05/2026 09:44:24,4624,DESKTOP-YT7RPWH,hnlend,10.0.3.19,Logon success
11/05/2026 09:44:36,4624,DESKTOP-YT7RPWH,hnlend,10.0.3.19,Logon success
11/05/2026 09:44:48,4624,DESKTOP-YT7RPWH,hnlend,10.0.3.19,Logon success
11/05/2026 09:45:00,4624,DESKTOP-YT7RPWH,hnlend,10.0.3.19,Logon success
11/05/2026 09:45:12,4624,DESKTOP-YT7RPWH,hnlend,10.0.3.19,Logon success
11/05/2026 09:45:24,4624,DESKTOP-YT7RPWH,hnlend,10.0.3.19,Logon success
11/05/2026 09:44:03,4672,DESKTOP-YT7RPWH,hnlend,,Standard privilege
11/05/2026 09:44:15,4672,DESKTOP-YT7RPWH,hnlend,,Standard privilege
11/05/2026 09:44:27,4672,DESKTOP-YT7RPWH,hnlend,,Standard privilege
11/05/2026 09:44:39,4672,DESKTOP-YT7RPWH,hnlend,,Standard privilege
11/05/2026 09:44:51,4672,DESKTOP-YT7RPWH,hnlend,,Standard privilege
11/05/2026 09:45:03,4672,DESKTOP-YT7RPWH,hnlend,,Standard privilege
11/05/2026 09:45:15,4672,DESKTOP-YT7RPWH,hnlend,,Standard privilege
11/05/2026 09:45:27,4672,DESKTOP-YT7RPWH,hnlend,,Standard privilege
11/05/2026 17:29:00,4624,DESKTOP-6NNYFX4,svc_backup,10.0.3.57,Logon success
11/05/2026 17:29:12,4624,DESKTOP-6NNYFX4,svc_backup,10.0.3.57,Logon success
11/05/2026 17:29:03,4672,DESKTOP-6NNYFX4,svc_backup,,Standard privilege
11/05/2026 17:29:15,4672,DESKTOP-6NNYFX4,svc_backup,,Standard privilege
11/05/2026 15:31:00,4624,DESKTOP-6NNYFX4,bmanga,10.0.3.112,Logon success
11/05/2026 15:31:12,4624,DESKTOP-6NNYFX4,bmanga,10.0.3.112,Logon success
11/05/2026 15:31:24,4624,DESKTOP-6NNYFX4,bmanga,10.0.3.112,Logon success
11/05/2026 15:31:36,4624,DESKTOP-6NNYFX4,bmanga,10.0.3.112,Logon success
11/05/2026 15:31:48,4624,DESKTOP-6NNYFX4,bmanga,10.0.3.112,Logon success
11/05/2026 15:32:00,4624,DESKTOP-6NNYFX4,bmanga,10.0.3.112,Logon success
11/05/2026 15:32:12,4624,DESKTOP-6NNYFX4,bmanga,10.0.3.112,Logon success
11/05/2026 15:31:03,4672,DESKTOP-6NNYFX4,bmanga,,Standard privilege
11/05/2026 15:31:15,4672,DESKTOP-6NNYFX4,bmanga,,Standard privilege
11/05/2026 15:31:27,4672,DESKTOP-6NNYFX4,bmanga,,Standard privilege
11/05/2026 15:31:39,4672,DESKTOP-6NNYFX4,bmanga,,Standard privilege
11/05/2026 15:31:51,4672,DESKTOP-6NNYFX4,bmanga,,Standard privilege
11/05/2026 15:32:03,4672,DESKTOP-6NNYFX4,bmanga,,Standard privilege
11/05/2026 15:32:15,4672,DESKTOP-6NNYFX4,bmanga,,Standard privilege
11/05/2026 10:36:00,4624,DESKTOP-6NNYFX4,admin,10.0.4.88,Logon success
11/05/2026 10:36:12,4624,DESKTOP-6NNYFX4,admin,10.0.4.88,Logon success
11/05/2026 10:36:24,4624,DESKTOP-6NNYFX4,admin,10.0.4.88,Logon success
11/05/2026 10:36:36,4624,DESKTOP-6NNYFX4,admin,10.0.4.88,Logon success
11/05/2026 10:36:03,4672,DESKTOP-6NNYFX4,admin,,Standard privilege
11/05/2026 10:36:15,4672,DESKTOP-6NNYFX4,admin,,Standard privilege
11/05/2026 10:36:27,4672,DESKTOP-6NNYFX4,admin,,Standard privilege
11/05/2026 10:36:39,4672,DESKTOP-6NNYFX4,admin,,Standard privilege
11/05/2026 08:37:00,4624,DESKTOP-6NNYFX4,gondoa,10.0.3.99,Logon success
11/05/2026 08:37:12,4624,DESKTOP-6NNYFX4,gondoa,10.0.3.99,Logon success
11/05/2026 08:37:24,4624,DESKTOP-6NNYFX4,gondoa,10.0.3.99,Logon success
11/05/2026 08:37:36,4624,DESKTOP-6NNYFX4,gondoa,10.0.3.99,Logon success
11/05/2026 08:37:03,4672,DESKTOP-6NNYFX4,gondoa,,Standard privilege
11/05/2026 08:37:15,4672,DESKTOP-6NNYFX4,gondoa,,Standard privilege
11/05/2026 08:37:27,4672,DESKTOP-6NNYFX4,gondoa,,Standard privilege
11/05/2026 08:37:39,4672,DESKTOP-6NNYFX4,gondoa,,Standard privilege
11/05/2026 08:37:58,4634,DESKTOP-6NNYFX4,gondoa,,Logoff
11/05/2026 12:37:00,4624,DESKTOP-6NNYFX4,ntede,10.0.5.42,Logon success
11/05/2026 12:37:12,4624,DESKTOP-6NNYFX4,ntede,10.0.5.42,Logon success
11/05/2026 12:37:03,4672,DESKTOP-6NNYFX4,ntede,,Standard privilege
11/05/2026 12:37:15,4672,DESKTOP-6NNYFX4,ntede,,Standard privilege
11/05/2026 12:37:34,4634,DESKTOP-6NNYFX4,ntede,,Logoff
11/05/2026 09:32:00,4624,DESKTOP-6NNYFX4,dmbarga,10.0.4.88,Logon success
11/05/2026 09:32:12,4624,DESKTOP-6NNYFX4,dmbarga,10.0.4.88,Logon success
11/05/2026 09:32:24,4624,DESKTOP-6NNYFX4,dmbarga,10.0.4.88,Logon success
11/05/2026 09:32:36,4624,DESKTOP-6NNYFX4,dmbarga,10.0.4.88,Logon success
11/05/2026 09:32:48,4624,DESKTOP-6NNYFX4,dmbarga,10.0.4.88,Logon success
11/05/2026 09:33:00,4624,DESKTOP-6NNYFX4,dmbarga,10.0.4.88,Logon success
11/05/2026 09:33:12,4624,DESKTOP-6NNYFX4,dmbarga,10.0.4.88,Logon success
11/05/2026 09:33:24,4624,DESKTOP-6NNYFX4,dmbarga,10.0.4.88,Logon success
11/05/2026 09:32:03,4672,DESKTOP-6NNYFX4,dmbarga,,Standard privilege
11/05/2026 09:32:15,4672,DESKTOP-6NNYFX4,dmbarga,,Standard privilege
11/05/2026 09:32:27,4672,DESKTOP-6NNYFX4,dmbarga,,Standard privilege
11/05/2026 09:32:39,4672,DESKTOP-6NNYFX4,dmbarga,,Standard privilege
11/05/2026 09:32:51,4672,DESKTOP-6NNYFX4,dmbarga,,Standard privilege
11/05/2026 09:33:03,4672,DESKTOP-6NNYFX4,dmbarga,,Standard privilege
11/05/2026 09:33:15,4672,DESKTOP-6NNYFX4,dmbarga,,Standard privilege
11/05/2026 09:33:27,4672,DESKTOP-6NNYFX4,dmbarga,,Standard privilege
11/05/2026 08:31:00,4624,DESKTOP-M8T1QOJ,cessomba,10.0.4.138,Logon success
11/05/2026 08:31:12,4624,DESKTOP-M8T1QOJ,cessomba,10.0.4.138,Logon success
11/05/2026 08:31:24,4624,DESKTOP-M8T1QOJ,cessomba,10.0.4.138,Logon success
11/05/2026 08:31:36,4624,DESKTOP-M8T1QOJ,cessomba,10.0.4.138,Logon success
11/05/2026 08:31:03,4672,DESKTOP-M8T1QOJ,cessomba,,Standard privilege
11/05/2026 08:31:15,4672,DESKTOP-M8T1QOJ,cessomba,,Standard privilege
11/05/2026 08:31:27,4672,DESKTOP-M8T1QOJ,cessomba,,Standard privilege
11/05/2026 08:31:39,4672,DESKTOP-M8T1QOJ,cessomba,,Standard privilege
11/05/2026 14:04:00,4624,DESKTOP-M8T1QOJ,svc_backup,10.0.1.130,Logon success
11/05/2026 14:04:12,4624,DESKTOP-M8T1QOJ,svc_backup,10.0.1.130,Logon success
11/05/2026 14:04:24,4624,DESKTOP-M8T1QOJ,svc_backup,10.0.1.130,Logon success
11/05/2026 14:04:03,4672,DESKTOP-M8T1QOJ,svc_backup,,Standard privilege
11/05/2026 14:04:15,4672,DESKTOP-M8T1QOJ,svc_backup,,Standard privilege
11/05/2026 14:04:27,4672,DESKTOP-M8T1QOJ,svc_backup,,Standard privilege
11/05/2026 11:11:00,4624,DESKTOP-M8T1QOJ,system,10.0.3.106,Logon success
11/05/2026 11:11:12,4624,DESKTOP-M8T1QOJ,system,10.0.3.106,Logon success
11/05/2026 11:11:24,4624,DESKTOP-M8T1QOJ,system,10.0.3.106,Logon success
11/05/2026 11:11:36,4624,DESKTOP-M8T1QOJ,system,10.0.3.106,Logon success
11/05/2026 11:11:48,4624,DESKTOP-M8T1QOJ,system,10.0.3.106,Logon success
11/05/2026 11:12:00,4624,DESKTOP-M8T1QOJ,system,10.0.3.106,Logon success
11/05/2026 11:12:12,4624,DESKTOP-M8T1QOJ,system,10.0.3.106,Logon success
11/05/2026 11:11:03,4672,DESKTOP-M8T1QOJ,system,,Standard privilege
11/05/2026 11:11:15,4672,DESKTOP-M8T1QOJ,system,,Standard privilege
11/05/2026 11:11:27,4672,DESKTOP-M8T1QOJ,system,,Standard privilege
11/05/2026 11:11:39,4672,DESKTOP-M8T1QOJ,system,,Standard privilege
11/05/2026 11:11:51,4672,DESKTOP-M8T1QOJ,system,,Standard privilege
11/05/2026 11:12:03,4672,DESKTOP-M8T1QOJ,system,,Standard privilege
11/05/2026 11:12:15,4672,DESKTOP-M8T1QOJ,system,,Standard privilege
11/05/2026 16:34:00,4624,DESKTOP-M8T1QOJ,bmanga,10.0.2.204,Logon success
11/05/2026 16:34:12,4624,DESKTOP-M8T1QOJ,bmanga,10.0.2.204,Logon success
11/05/2026 16:34:24,4624,DESKTOP-M8T1QOJ,bmanga,10.0.2.204,Logon success
11/05/2026 16:34:36,4624,DESKTOP-M8T1QOJ,bmanga,10.0.2.204,Logon success
11/05/2026 16:34:48,4624,DESKTOP-M8T1QOJ,bmanga,10.0.2.204,Logon success
11/05/2026 16:35:00,4624,DESKTOP-M8T1QOJ,bmanga,10.0.2.204,Logon success
11/05/2026 16:35:12,4624,DESKTOP-M8T1QOJ,bmanga,10.0.2.204,Logon success
11/05/2026 16:34:03,4672,DESKTOP-M8T1QOJ,bmanga,,Standard privilege
11/05/2026 16:34:15,4672,DESKTOP-M8T1QOJ,bmanga,,Standard privilege
11/05/2026 16:34:27,4672,DESKTOP-M8T1QOJ,bmanga,,Standard privilege
11/05/2026 16:34:39,4672,DESKTOP-M8T1QOJ,bmanga,,Standard privilege
11/05/2026 16:34:51,4672,DESKTOP-M8T1QOJ,bmanga,,Standard privilege
11/05/2026 16:35:03,4672,DESKTOP-M8T1QOJ,bmanga,,Standard privilege
11/05/2026 16:35:15,4672,DESKTOP-M8T1QOJ,bmanga,,Standard privilege
11/05/2026 16:35:34,4634,DESKTOP-M8T1QOJ,bmanga,,Logoff
11/05/2026 09:08:00,4624,DESKTOP-M8T1QOJ,cessomba,10.0.4.109,Logon success
11/05/2026 09:08:12,4624,DESKTOP-M8T1QOJ,cessomba,10.0.4.109,Logon success
11/05/2026 09:08:24,4624,DESKTOP-M8T1QOJ,cessomba,10.0.4.109,Logon success
11/05/2026 09:08:36,4624,DESKTOP-M8T1QOJ,cessomba,10.0.4.109,Logon success
11/05/2026 09:08:48,4624,DESKTOP-M8T1QOJ,cessomba,10.0.4.109,Logon success
11/05/2026 09:09:00,4624,DESKTOP-M8T1QOJ,cessomba,10.0.4.109,Logon success
11/05/2026 09:08:03,4672,DESKTOP-M8T1QOJ,cessomba,,Standard privilege
11/05/2026 09:08:15,4672,DESKTOP-M8T1QOJ,cessomba,,Standard privilege
11/05/2026 09:08:27,4672,DESKTOP-M8T1QOJ,cessomba,,Standard privilege
11/05/2026 09:08:39,4672,DESKTOP-M8T1QOJ,cessomba,,Standard privilege
11/05/2026 09:08:51,4672,DESKTOP-M8T1QOJ,cessomba,,Standard privilege
11/05/2026 09:09:03,4672,DESKTOP-M8T1QOJ,cessomba,,Standard privilege
11/05/2026 09:09:22,4634,DESKTOP-M8T1QOJ,cessomba,,Logoff
11/05/2026 17:48:00,4624,DESKTOP-M8T1QOJ,svc_backup,10.0.3.179,Logon success
11/05/2026 17:48:12,4624,DESKTOP-M8T1QOJ,svc_backup,10.0.3.179,Logon success
11/05/2026 17:48:24,4624,DESKTOP-M8T1QOJ,svc_backup,10.0.3.179,Logon success
11/05/2026 17:48:36,4624,DESKTOP-M8T1QOJ,svc_backup,10.0.3.179,Logon success
11/05/2026 17:48:48,4624,DESKTOP-M8T1QOJ,svc_backup,10.0.3.179,Logon success
11/05/2026 17:48:03,4672,DESKTOP-M8T1QOJ,svc_backup,,Standard privilege
11/05/2026 17:48:15,4672,DESKTOP-M8T1QOJ,svc_backup,,Standard privilege
11/05/2026 17:48:27,4672,DESKTOP-M8T1QOJ,svc_backup,,Standard privilege
11/05/2026 17:48:39,4672,DESKTOP-M8T1QOJ,svc_backup,,Standard privilege
11/05/2026 17:48:51,4672,DESKTOP-M8T1QOJ,svc_backup,,Standard privilege
11/05/2026 17:49:10,4634,DESKTOP-M8T1QOJ,svc_backup,,Logoff
11/05/2026 17:03:00,4624,DESKTOP-AH9TQ6V,gondoa,10.0.4.192,Logon success
11/05/2026 17:03:12,4624,DESKTOP-AH9TQ6V,gondoa,10.0.4.192,Logon success
11/05/2026 17:03:24,4624,DESKTOP-AH9TQ6V,gondoa,10.0.4.192,Logon success
11/05/2026 17:03:36,4624,DESKTOP-AH9TQ6V,gondoa,10.0.4.192,Logon success
11/05/2026 17:03:48,4624,DESKTOP-AH9TQ6V,gondoa,10.0.4.192,Logon success
11/05/2026 17:04:00,4624,DESKTOP-AH9TQ6V,gondoa,10.0.4.192,Logon success
11/05/2026 17:04:12,4624,DESKTOP-AH9TQ6V,gondoa,10.0.4.192,Logon success
11/05/2026 17:03:03,4672,DESKTOP-AH9TQ6V,gondoa,,Standard privilege
11/05/2026 17:03:15,4672,DESKTOP-AH9TQ6V,gondoa,,Standard privilege
11/05/2026 17:03:27,4672,DESKTOP-AH9TQ6V,gondoa,,Standard privilege
11/05/2026 17:03:39,4672,DESKTOP-AH9TQ6V,gondoa,,Standard privilege
11/05/2026 17:03:51,4672,DESKTOP-AH9TQ6V,gondoa,,Standard privilege
11/05/2026 17:04:03,4672,DESKTOP-AH9TQ6V,gondoa,,Standard privilege
11/05/2026 17:04:15,4672,DESKTOP-AH9TQ6V,gondoa,,Standard privilege
11/05/2026 10:19:00,4624,DESKTOP-AH9TQ6V,cessomba,10.0.2.204,Logon success
11/05/2026 10:19:12,4624,DESKTOP-AH9TQ6V,cessomba,10.0.2.204,Logon success
11/05/2026 10:19:03,4672,DESKTOP-AH9TQ6V,cessomba,,Standard privilege
11/05/2026 10:19:15,4672,DESKTOP-AH9TQ6V,cessomba,,Standard privilege
11/05/2026 10:19:34,4634,DESKTOP-AH9TQ6V,cessomba,,Logoff
11/05/2026 13:41:00,4624,DESKTOP-AH9TQ6V,svc_backup,10.0.2.204,Logon success
11/05/2026 13:41:12,4624,DESKTOP-AH9TQ6V,svc_backup,10.0.2.204,Logon success
11/05/2026 13:41:03,4672,DESKTOP-AH9TQ6V,svc_backup,,Standard privilege
11/05/2026 13:41:15,4672,DESKTOP-AH9TQ6V,svc_backup,,Standard privilege
11/05/2026 13:41:34,4634,DESKTOP-AH9TQ6V,svc_backup,,Logoff
11/05/2026 14:43:00,4624,DESKTOP-AH9TQ6V,bmanga,10.0.4.192,Logon success
11/05/2026 14:43:12,4624,DESKTOP-AH9TQ6V,bmanga,10.0.4.192,Logon success
11/05/2026 14:43:24,4624,DESKTOP-AH9TQ6V,bmanga,10.0.4.192,Logon success
11/05/2026 14:43:36,4624,DESKTOP-AH9TQ6V,bmanga,10.0.4.192,Logon success
11/05/2026 14:43:48,4624,DESKTOP-AH9TQ6V,bmanga,10.0.4.192,Logon success
11/05/2026 14:44:00,4624,DESKTOP-AH9TQ6V,bmanga,10.0.4.192,Logon success
11/05/2026 14:44:12,4624,DESKTOP-AH9TQ6V,bmanga,10.0.4.192,Logon success
11/05/2026 14:44:24,4624,DESKTOP-AH9TQ6V,bmanga,10.0.4.192,Logon success
11/05/2026 14:43:03,4672,DESKTOP-AH9TQ6V,bmanga,,Standard privilege
